"Transect","ID","Remarks","Time","Geometry","Latitude","Longitude","Elevation","Ortho.Height","Instrument.Ht","Fix.ID","Horizontal.Accuracy","Vertical.Accuracy","PDOP","HDOP","VDOP","Satellites.in.View","Satellites.in.Use","Top_layer","Top_layer_other","Lower_1","Lower_1_other","Lower_2","Lower_2_other","Lower_3","Lower_3_other","Litter","Litter_other","Soil_surface","Soil_surface_other","Microsite","Microsite_other","Photo","Top_height","Litter_depth_center","Site","Season","Litter_depth_north","Litter_depth_east","Litter_depth_south","Litter_depth_west","Nearby_canopy_1","Nearby_canopy_2","Nearby_canopy_3","Nearby_canopy_4","Nearby_canopy_5","BagID","Quadrat_checklist","Top_Plotting","Microsite_Plotting","mean_depth"
"MOAB118",12,39,"17-05-2025 12:48:57.750 -0600","POINTZ(-109.340225635 38.26929659 1970.454)",38.26929659,-109.340225635,1970.454,0,1.74,2,0.098,0.23,0.94,0.5,0.8,39,29,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRST",NA,"OPEN",NA,NA,0,1,"MOAB","S25",1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1
"MOAB118",13,38,"17-05-2025 12:50:45.750 -0600","POINTZ(-109.34022224 38.269288168 1970.468)",38.269288168,-109.34022224,1970.468,0,1.74,2,0.1,0.26,0.95,0.5,0.81,40,29,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"H_W",NA,"SOIL",NA,"CANOPY",NA,NA,90,30,"MOAB","S25",25,10,15,25,NA,NA,NA,NA,NA,NA,NA,NA,"Shrubs",21
"MOAB118",14,37,"17-05-2025 12:52:31.500 -0600","POINTZ(-109.340223198 38.269279293 1970.256)",38.269279293,-109.340223198,1970.256,0,1.74,2,0.099,0.25,0.91,0.49,0.77,40,30,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"OTHER","H_DUNG","SOIL",NA,"OPEN",NA,NA,5,4,"MOAB","S25",2,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",3
"MOAB118",15,36,"17-05-2025 12:53:48.750 -0600","POINTZ(-109.340225197 38.269272077 1970.049)",38.269272077,-109.340225197,1970.049,0,1.74,2,0.1,0.25,0.92,0.49,0.78,40,30,"L-OTHER","ARTR","N",NA,"N",NA,"N",NA,"H_W_B",NA,"SOIL",NA,"CANOPY",NA,NA,70,3,"MOAB","S25",1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"Shrubs",2.2
"MOAB118",17,35,"17-05-2025 12:56:38.500 -0600","POINTZ(-109.340223652 38.269262737 1969.889)",38.269262737,-109.340223652,1969.889,0,1.74,2,0.1,0.24,0.92,0.49,0.79,41,30,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,1,"MOAB","S25",1,3,1,1,"L-PGRASS_patch","L-ARTR_25NW_80H_130L_105P","L-ARTR_55NE_70H_160L_85P",NA,NA,2073,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Bare Ground",1.4
"MOAB118",18,18,"17-05-2025 12:59:26.500 -0600","POINTZ(-109.34022414 38.269253902 1970.117)",38.269253902,-109.34022414,1970.117,0,1.74,2,0.099,0.23,0.92,0.48,0.79,41,30,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRST",NA,"OPEN",NA,NA,0,0,"MOAB","S25",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0.2
"MOAB118",19,33,"17-05-2025 13:00:35.750 -0600","POINTZ(-109.340224177 38.26924391 1970.057)",38.26924391,-109.340224177,1970.057,0,1.74,2,0.098,0.23,0.93,0.48,0.79,40,30,"L-OTHER","ARTR","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,115,0,"MOAB","S25",0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Shrubs",0.4
"MOAB118",20,32,"17-05-2025 13:01:46.500 -0600","POINTZ(-109.340222122 38.269235043 1970.107)",38.269235043,-109.340222122,1970.107,0,1.74,2,0.097,0.23,0.93,0.48,0.79,40,30,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,1,"MOAB","S25",10,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",2.8
"MOAB118",21,31,"17-05-2025 13:03:09.500 -0600","POINTZ(-109.340222602 38.269226928 1970.144)",38.269226928,-109.340222602,1970.144,0,1.74,2,0.098,0.23,0.98,0.5,0.84,39,29,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,3,"MOAB","S25",6,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",3.8
"MOAB118",22,30,"17-05-2025 13:07:12.500 -0600","POINTZ(-109.3402194 38.269220255 1970.838)",38.269220255,-109.3402194,1970.838,0,1.74,2,0.11,0.25,0.99,0.5,0.85,39,29,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,75,15,"MOAB","S25",15,20,20,15,"L-PGRASS_patch","L-ARTR_70NW_105H_120L_115P",NA,NA,NA,2074,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Shrubs",17
"MOAB118",23,29,"17-05-2025 13:08:26.500 -0600","POINTZ(-109.340223335 38.269208773 1970.382)",38.269208773,-109.340223335,1970.382,0,1.74,2,0.098,0.24,0.99,0.5,0.86,38,29,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,20,8,"MOAB","S25",1,2,20,4,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",7
"MOAB118",24,28,"17-05-2025 13:09:33.500 -0600","POINTZ(-109.340224778 38.269199325 1970.223)",38.269199325,-109.340224778,1970.223,0,1.74,2,0.098,0.23,0.95,0.49,0.81,38,30,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,3,"MOAB","S25",2,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",2
"MOAB118",25,27,"17-05-2025 13:11:03.500 -0600","POINTZ(-109.34022273 38.269191775 1970.152)",38.269191775,-109.34022273,1970.152,0,1.74,2,0.097,0.24,0.95,0.49,0.82,38,30,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRST",NA,"OPEN",NA,NA,0,0,"MOAB","S25",1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0.6
"MOAB118",26,26,"17-05-2025 13:12:57.500 -0600","POINTZ(-109.340224833 38.26918178 1970.102)",38.26918178,-109.340224833,1970.102,0,1.74,2,0.097,0.24,0.95,0.49,0.82,43,30,"N",NA,"N",NA,"N",NA,"N",NA,"NONE",NA,"SOIL",NA,"OPEN",NA,NA,0,0,"MOAB","S25",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0
"MOAB118",27,25,"17-05-2025 13:15:18.750 -0600","POINTZ(-109.34022444 38.269172643 1970.337)",38.269172643,-109.34022444,1970.337,0,1.74,2,0.098,0.23,0.96,0.49,0.82,38,30,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"LT-H",NA,"OTHER","MOSS","CANOPY",NA,NA,70,2,"MOAB","S25",2,2,4,2,"L-PGRASS_patch","L-ARTR_45W_105H_150L_120P",NA,NA,NA,2075,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Shrubs",2.4
"MOAB118",28,24,"17-05-2025 13:16:22.750 -0600","POINTZ(-109.340223803 38.269164555 1969.967)",38.269164555,-109.340223803,1969.967,0,1.74,2,0.097,0.22,0.92,0.47,0.78,39,31,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,0,"MOAB","S25",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0.2
"MOAB118",29,23,"17-05-2025 13:17:27.750 -0600","POINTZ(-109.340224965 38.269155203 1969.504)",38.269155203,-109.340224965,1969.504,0,1.74,2,0.098,0.23,0.92,0.47,0.79,39,31,"N",NA,"N",NA,"N",NA,"N",NA,"NONE",NA,"SOIL",NA,"OTHER","CLIFF",NA,0,0,"MOAB","S25",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0
"MOAB118",30,22,"17-05-2025 13:20:26.750 -0600","POINTZ(-109.340224598 38.269148412 1968.653)",38.269148412,-109.340224598,1968.653,0,1.74,2,0.097,0.23,0.92,0.47,0.79,38,31,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"WASH",NA,NA,0,0,"MOAB","S25",1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Nonliving Retention Elements",0.4
"MOAB118",31,21,"17-05-2025 13:21:41.500 -0600","POINTZ(-109.340225658 38.269138652 1968.778)",38.269138652,-109.340225658,1968.778,0,1.74,2,0.097,0.22,0.92,0.47,0.79,38,31,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRST",NA,"WASH",NA,NA,0,1,"MOAB","S25",0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Nonliving Retention Elements",1
"MOAB118",33,20,"17-05-2025 13:27:13.750 -0600","POINTZ(-109.340226643 38.269130038 1969.211)",38.269130038,-109.340226643,1969.211,0,1.74,2,0.097,0.22,0.98,0.48,0.85,37,30,"D-SUBS",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"WASH",NA,"20250517192746.jpg",25,15,"MOAB","S25",20,15,10,7,"D-SUBS_L-PGRASS_patch",NA,NA,NA,NA,2076,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Nonliving Retention Elements",13.4
"MOAB118",34,19,"17-05-2025 13:29:18.500 -0600","POINTZ(-109.34022844 38.269117138 1968.926)",38.269117138,-109.34022844,1968.926,0,1.74,2,0.097,0.22,0.95,0.47,0.83,38,31,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"WASH",NA,NA,0,4,"MOAB","S25",10,15,10,5,NA,NA,NA,NA,NA,NA,NA,NA,"Nonliving Retention Elements",8.8
"MOAB118",35,18,"17-05-2025 13:31:14.750 -0600","POINTZ(-109.340227895 38.269109703 1970.05)",38.269109703,-109.340227895,1970.05,0,1.74,2,0.098,0.21,0.96,0.47,0.83,38,31,"D-PGRASS",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRST",NA,"OPEN",NA,NA,1,1,"MOAB","S25",0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",0.6
"MOAB118",36,17,"17-05-2025 13:32:29.750 -0600","POINTZ(-109.34022505 38.269102523 1969.694)",38.269102523,-109.34022505,1969.694,0,1.74,2,0.1,0.24,0.96,0.47,0.84,38,31,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,1,"MOAB","S25",1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0.8
"MOAB118",37,16,"17-05-2025 13:33:49.750 -0600","POINTZ(-109.340226493 38.269092522 1969.959)",38.269092522,-109.340226493,1969.959,0,1.74,2,0.098,0.23,0.97,0.47,0.84,37,31,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRST",NA,"OPEN",NA,NA,0,1,"MOAB","S25",2,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.8
"MOAB118",38,15,"17-05-2025 13:37:19.500 -0600","POINTZ(-109.340226057 38.269084158 1970.188)",38.269084158,-109.340226057,1970.188,0,1.74,2,0.094,0.2,0.95,0.46,0.83,37,32,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,0,"MOAB","S25",0,0,1,0,"L-PGRASS_patch","L-ARTR_70SE_80H_170L_100P",NA,NA,NA,2086,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Bare Ground",0.2
"MOAB118",39,14,"17-05-2025 13:38:17.750 -0600","POINTZ(-109.340226648 38.26907469 1970.146)",38.26907469,-109.340226648,1970.146,0,1.74,2,0.094,0.21,0.95,0.46,0.83,37,32,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRST",NA,"OPEN",NA,NA,0,1,"MOAB","S25",1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0.6
"MOAB118",40,13,"17-05-2025 13:39:22.500 -0600","POINTZ(-109.340222997 38.269067915 1970.072)",38.269067915,-109.340222997,1970.072,0,1.74,2,0.095,0.21,0.96,0.46,0.84,37,32,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,1,"MOAB","S25",1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.6
"MOAB118",41,12,"17-05-2025 13:40:19.500 -0600","POINTZ(-109.340223307 38.269055542 1970.207)",38.269055542,-109.340223307,1970.207,0,1.74,2,0.094,0.21,0.96,0.46,0.84,37,32,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,10,1,"MOAB","S25",1,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",1
"MOAB118",42,11,"17-05-2025 13:41:07.500 -0600","POINTZ(-109.340226355 38.269048228 1970.275)",38.269048228,-109.340226355,1970.275,0,1.74,2,0.099,0.22,0.96,0.46,0.84,37,32,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,1,"MOAB","S25",3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1
"MOAB118",43,10,"17-05-2025 13:46:23.750 -0600","POINTZ(-109.340224722 38.26904028 1969.996)",38.26904028,-109.340224722,1969.996,0,1.74,2,0.1,0.21,0.97,0.46,0.85,38,32,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,30,3,"MOAB","S25",1,4,2,1,"L-PGRASS_patch","L-ARTR_40S_100H_175L_110P","L-ARTR_85SW_20H_15L_10P",NA,NA,2077,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Shrubs",2.2
"MOAB118",44,9,"17-05-2025 13:48:05.500 -0600","POINTZ(-109.340224613 38.269032643 1970.11)",38.269032643,-109.340224613,1970.11,0,1.74,2,0.1,0.22,0.97,0.46,0.86,38,32,"L-OTHER","ARTR","N",NA,"N",NA,"N",NA,"H_W",NA,"SOIL",NA,"CANOPY",NA,NA,100,10,"MOAB","S25",15,20,10,10,NA,NA,NA,NA,NA,NA,NA,NA,"Shrubs",13
"MOAB118",45,8,"17-05-2025 13:51:56.500 -0600","POINTZ(-109.340221898 38.269021768 1969.988)",38.269021768,-109.340221898,1969.988,0,1.74,2,0.097,0.2,0.98,0.46,0.87,38,32,"L-OTHER","ARTR","N",NA,"N",NA,"N",NA,"H_W",NA,"SOIL",NA,"CANOPY",NA,NA,100,20,"MOAB","S25",7,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,"Shrubs",9.8
"MOAB118",46,7,"17-05-2025 13:52:48.750 -0600","POINTZ(-109.340223948 38.269014763 1970.127)",38.269014763,-109.340223948,1970.127,0,1.74,2,0.099,0.21,0.98,0.46,0.87,38,32,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,1,"MOAB","S25",2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.4
"MOAB118",47,6,"17-05-2025 13:53:49.500 -0600","POINTZ(-109.340225087 38.269004827 1970.241)",38.269004827,-109.340225087,1970.241,0,1.74,2,0.1,0.21,0.98,0.46,0.87,38,32,"N",NA,"N",NA,"N",NA,"N",NA,"NONE",NA,"SOIL",NA,"OPEN",NA,NA,0,0,"MOAB","S25",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0
"MOAB118",48,5,"17-05-2025 13:56:05.750 -0600","POINTZ(-109.340223543 38.268996655 1969.937)",38.268996655,-109.340223543,1969.937,0,1.74,2,0.098,0.21,0.99,0.46,0.87,38,32,"N",NA,"N",NA,"N",NA,"N",NA,"OTHER","H_DUNG","SOIL",NA,"OPEN",NA,NA,0,2,"MOAB","S25",1,0,0,1,"L-PGRASS_L-ARTR_patch",NA,NA,NA,NA,2078,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Bare Ground",0.8
"MOAB118",49,4,"17-05-2025 13:57:16.750 -0600","POINTZ(-109.34022665 38.268986933 1970.384)",38.268986933,-109.34022665,1970.384,0,1.74,2,0.1,0.22,0.99,0.46,0.87,38,32,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,5,4,"MOAB","S25",3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",2.4
"MOAB118",50,3,"17-05-2025 13:59:00.750 -0600","POINTZ(-109.340227023 38.268979042 1970.265)",38.268979042,-109.340227023,1970.265,0,1.74,2,0.1,0.22,0.99,0.46,0.87,37,32,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"OTHER","H_DUNG","CRST",NA,"OPEN",NA,NA,15,1,"MOAB","S25",3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",1.8
"MOAB118",51,2,"17-05-2025 14:00:52.750 -0600","POINTZ(-109.34022218 38.268970205 1970.236)",38.268970205,-109.34022218,1970.236,0,1.74,2,0.099,0.2,0.98,0.46,0.87,37,32,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"H_W_B",NA,"SOIL",NA,"CANOPY",NA,NA,110,5,"MOAB","S25",20,15,10,5,NA,NA,NA,NA,NA,NA,NA,NA,"Shrubs",11
"MOAB118",52,1,"17-05-2025 14:01:59.750 -0600","POINTZ(-109.340224963 38.268959867 1970.421)",38.268959867,-109.340224963,1970.421,0,1.74,2,0.11,0.2,0.98,0.46,0.87,35,31,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,10,2,"MOAB","S25",1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",1.6
"MOAB119",2,50,"19-05-2025 08:54:38.500 -0600","POINTZ(-109.401132897 38.245082067 1760.886)",38.245082067,-109.401132897,1760.886,0,1.74,2,0.097,0.22,0.92,0.53,0.76,38,29,"N",NA,"N",NA,"N",NA,"N",NA,"H_W",NA,"SOIL",NA,"OPEN",NA,"20250519145539.jpg",0,3,"MOAB","S25",3,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",2.8
"MOAB119",3,49,"19-05-2025 08:57:50.000 -0600","POINTZ(-109.401132588 38.245071183 1760.763)",38.245071183,-109.401132588,1760.763,0,1.74,2,0.1,0.23,0.97,0.55,0.8,37,29,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,0,"MOAB","S25",1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0.8
"MOAB119",4,48,"19-05-2025 09:00:45.500 -0600","POINTZ(-109.401134648 38.245061605 1761.178)",38.245061605,-109.401134648,1761.178,0,1.74,2,0.098,0.22,0.97,0.55,0.8,37,29,"L-OTHER","GUSA","N",NA,"N",NA,"N",NA,"H_W",NA,"SOIL",NA,"CANOPY",NA,NA,15,4,"MOAB","S25",5,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"Subshrubs",3.4
"MOAB119",5,47,"19-05-2025 09:03:17.500 -0600","POINTZ(-109.401134997 38.245053842 1761.114)",38.245053842,-109.401134997,1761.114,0,1.74,2,0.099,0.22,0.97,0.55,0.8,37,29,"N",NA,"N",NA,"N",NA,"N",NA,"H_W",NA,"SOIL",NA,"OPEN",NA,NA,0,1,"MOAB","S25",5,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",2
"MOAB119",6,46,"19-05-2025 09:07:38.750 -0600","POINTZ(-109.401133993 38.245044815 1761.363)",38.245044815,-109.401133993,1761.363,0,1.74,2,0.098,0.22,1.02,0.56,0.85,37,28,"D-PGRASS",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,5,2,"MOAB","S25",4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",2.8
"MOAB119",8,45,"19-05-2025 09:09:42.250 -0600","POINTZ(-109.401136033 38.2450351 1761.13)",38.2450351,-109.401136033,1761.13,0,1.74,2,0.099,0.23,1.02,0.56,0.85,37,28,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,1,"MOAB","S25",1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.8
"MOAB119",9,44,"19-05-2025 09:15:53.000 -0600","POINTZ(-109.40113591 38.245027587 1761.253)",38.245027587,-109.40113591,1761.253,0,1.74,2,0.1,0.23,1,0.55,0.83,37,28,"L-OTHER","GUSA","N",NA,"N",NA,"N",NA,"H_W",NA,"SOIL",NA,"CANOPY",NA,NA,15,2,"MOAB","S25",5,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"Subshrubs",2.8
"MOAB119",10,43,"19-05-2025 09:17:22.500 -0600","POINTZ(-109.401136612 38.24501813 1761.223)",38.24501813,-109.401136612,1761.223,0,1.74,2,0.098,0.22,1,0.55,0.83,36,28,"D-OTHER","GUSA","N",NA,"N",NA,"N",NA,"H_W",NA,"SOIL",NA,"CANOPY",NA,NA,20,1,"MOAB","S25",3,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,"Subshrubs",3
"MOAB119",11,42,"19-05-2025 09:18:28.500 -0600","POINTZ(-109.401133643 38.245009258 1760.846)",38.245009258,-109.401133643,1760.846,0,1.74,2,0.1,0.23,1,0.55,0.83,36,28,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,1,"MOAB","S25",4,5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",2.4
"MOAB119",12,41,"19-05-2025 09:19:45.750 -0600","POINTZ(-109.401133418 38.244999277 1760.809)",38.244999277,-109.401133418,1760.809,0,1.74,2,0.1,0.23,1,0.55,0.84,36,28,"N",NA,"N",NA,"N",NA,"N",NA,"H_W",NA,"SOIL",NA,"OPEN",NA,NA,0,4,"MOAB","S25",4,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",3
"MOAB119",13,40,"19-05-2025 09:21:25.500 -0600","POINTZ(-109.401135863 38.244991272 1760.7)",38.244991272,-109.401135863,1760.7,0,1.74,2,0.1,0.22,1,0.55,0.84,36,28,"N",NA,"N",NA,"N",NA,"N",NA,"OTHER","H_W_DUNG","SOIL",NA,"OPEN",NA,NA,0,0,"MOAB","S25",3,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.6
"MOAB119",14,39,"19-05-2025 09:22:29.000 -0600","POINTZ(-109.401135628 38.244983223 1760.713)",38.244983223,-109.401135628,1760.713,0,1.74,2,0.1,0.22,1.01,0.55,0.84,36,28,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,1,"MOAB","S25",2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.8
"MOAB119",15,38,"19-05-2025 09:26:02.000 -0600","POINTZ(-109.40113708 38.244974088 1760.699)",38.244974088,-109.40113708,1760.699,0,1.74,2,0.096,0.22,1.01,0.56,0.84,36,28,"N",NA,"N",NA,"N",NA,"N",NA,"OTHER","H_DUNG","SOIL",NA,"OPEN",NA,NA,0,1,"MOAB","S25",4,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",3
"MOAB119",16,37,"19-05-2025 09:27:08.250 -0600","POINTZ(-109.401137147 38.244963225 1760.533)",38.244963225,-109.401137147,1760.533,0,1.74,2,0.098,0.23,1.01,0.56,0.84,35,28,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,2,"MOAB","S25",1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.6
"MOAB119",17,36,"19-05-2025 09:28:16.000 -0600","POINTZ(-109.401135313 38.24495452 1760.583)",38.24495452,-109.401135313,1760.583,0,1.74,2,0.096,0.22,1.01,0.56,0.85,35,28,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,1,"MOAB","S25",1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",2
"MOAB119",18,35,"19-05-2025 09:29:35.250 -0600","POINTZ(-109.401136795 38.244944982 1760.583)",38.244944982,-109.401136795,1760.583,0,1.74,2,0.096,0.22,1.01,0.56,0.85,35,28,"L-OTHER","GUSA","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,15,1,"MOAB","S25",2,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"Subshrubs",1.4
"MOAB119",19,34,"19-05-2025 09:30:49.000 -0600","POINTZ(-109.401137648 38.244936198 1760.345)",38.244936198,-109.401137648,1760.345,0,1.74,2,0.097,0.22,1.01,0.56,0.85,35,28,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,1,"MOAB","S25",2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.2
"MOAB119",20,33,"19-05-2025 09:32:17.250 -0600","POINTZ(-109.401134897 38.244928078 1760.593)",38.244928078,-109.401134897,1760.593,0,1.74,2,0.096,0.22,1.02,0.56,0.85,35,28,"N",NA,"N",NA,"N",NA,"N",NA,"OTHER","H_DUNG","SOIL",NA,"OPEN",NA,NA,0,0,"MOAB","S25",2,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.8
"MOAB119",21,32,"19-05-2025 09:33:26.500 -0600","POINTZ(-109.401136473 38.244917808 1760.302)",38.244917808,-109.401136473,1760.302,0,1.74,2,0.098,0.22,1.02,0.56,0.85,36,28,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,5,"MOAB","S25",2,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",2.8
"MOAB119",22,31,"19-05-2025 09:34:35.250 -0600","POINTZ(-109.401137812 38.244910025 1760.369)",38.244910025,-109.401137812,1760.369,0,1.74,2,0.1,0.23,1.02,0.56,0.85,35,28,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,0,"MOAB","S25",0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1
"MOAB119",23,30,"19-05-2025 09:35:35.500 -0600","POINTZ(-109.401137675 38.244899775 1760.402)",38.244899775,-109.401137675,1760.402,0,1.74,2,0.099,0.23,1.02,0.56,0.85,35,28,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,1,"MOAB","S25",4,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.4
